_normalized_mun_slug,_normalized_mun_cod_ibge,vlr_investimento_sum,vlr_desembolsado_sum,vlr_investimento_por_populacao,vlr_desembolsado_por_populacao,populacao
presidente-bernardes-sp,3541208,1967880,1050400,126.23516582205401,67.38084546795818,15589
rio-branco-do-ivai-pr,4122172,485492.32000000007,333860.53,126.10190129870132,86.71702077922079,3850
pirpirituba-pb,2511806,1333463.1199999999,367198.92,125.75095435684646,34.62834024896265,10604
angelim-pe,2601003,1280837.35,195727.5,125.54767202509314,19.185208782591648,10202
sao-francisco-do-brejao-ma,2110856,1058447,493100,125.54228442652118,58.486537777250625,8431
currais-novos-rn,2403103,5584578.61,4678662.14,125.41723432447,105.07236210923463,44528
ilhabela-sp,3520400,3535245.52,1220598.72,125.38110086537098,43.289782947935876,28196
joanopolis-sp,3525508,1510797.6,907457.14,125.35658811815468,75.29514935280451,12052
piedade-sp,3537800,6890795.45,4766285.64,125.35100505711999,86.70387906570618,54972
pedro-velho-rn,2409803,1764379.8,1002480,125.3021660393438,71.19380725800724,14081
eugenopolis-mg,3124906,1338177.76,488900,125.25063272182703,45.76001497566455,10684
caibate-rs,4303301,618679.5800000001,394950,124.88485668146953,79.72345579329834,4954
conselheiro-pena-mg,3118403,2813043.54,1410792.38,124.80782377212832,62.5933883490838,22539
santa-rosa-de-lima-se,2806503,469504.32,454815,124.66922995220393,120.76872012745619,3766
joaquim-pires-pi,2205409,1766112.04,1331164.29,124.59344197530865,93.90929735449735,14175
campo-alegre-do-fidalgo-pi,2202117,562733.5,210000,124.41598496573071,46.42936104355516,4523
pontal-sp,3540200,5097011.859999999,3106383.81,124.15081865789793,75.66395834855682,41055
tres-pontas-mg,3169406,6711041.210000001,5443506.38,124.09928640112432,100.66027552794112,54078
cajueiro-al,2701308,2583553.59,901278.75,124.06019639855941,43.27869147659064,20825
floresta-azul-ba,2911006,1568329.54,821541.9500000001,123.9884212190687,64.94916198909006,12649
novo-planalto-go,5215256,349233.1,78000,123.44754330151996,27.571580063626723,2829
cajari-ma,2102507,1488882.79,514182.79,123.41535062997347,42.6212524867374,12064
brodowski-sp,3507803,2418665.11,2086905.93,123.30062754893963,106.38794504486134,19616
ninheira-mg,3144656,1340906.67,660599.99,123.19980429988973,60.694596655641305,10884
cha-grande-pe,2604502,2532188.42,949634.37,123.18488129986379,46.1974299474606,20556
vale-do-paraiso-ro,1101807,1141385.1400000001,1061709.61,123.11348721820733,114.51942724625177,9271
xangri-la-rs,4323804,1441449.7600000002,248500,122.98010067400395,21.20126269089668,11721
mirante-da-serra-ro,1101302,1737189.9100000001,1084571.26,122.75225480497457,76.63731345392877,14152
mata-verde-mg,3140555,964080.4,68250,122.73461489497136,8.688733290897517,7855
espigao-d-oeste-ro,1100098,3521102,2346217.33,122.56263705663267,81.6672118765011,28729
barbalha-ce,2301901,7148382.340000001,5905434.69,122.51499374432277,101.21231065864569,58347
belo-jardim-pe,2601706,9008513.71,3771401.94,122.41491656475065,51.248837342030164,73590
arapua-mg,3103801,307464.5,294600,122.34958217270194,117.23040191006764,2513
itacare-ba,2914901,1952545.6099999999,924969.3,122.26334439574201,57.91917971195993,15970
condeuba-ba,2908705,2208250,1931962,122.15123354353358,106.8681270051997,18078
cachoeiro-de-itapemirim-es,3201209,25276722.000000004,7931454.83,122.12569755475354,38.3212053262986,206973
presidente-vargas-ma,2109304,1141456,490545.41,122.09391378757087,52.47036153599315,9349
tangara-da-serra-mt,5107958,10181296.78,6264600.03,122.03253922402943,75.08719816375209,83431
areia-branca-rn,2401107,3062609.7600000002,1885145.8,121.78827534099496,74.96503757903527,25147
oliveira-mg,3145604,4762772.319999999,3082550.02,121.45591676442085,78.60840567144388,39214
juiz-de-fora-mg,3136702,66707645.45,7542152.79,121.13025993717201,13.695325652339706,550710
piranhas-al,2707107,3041034.9400000004,1400344,121.12299119767397,55.77504281674433,25107
pedra-pe,2610806,2509737.71,292500,120.92790353666763,14.09366869037294,20754
paraibano-ma,2107704,2423990.2,2034552.77,120.90932761372706,101.48407671588188,20048
bananal-sp,3504909,1307746.8599999999,55757.96,120.84151358344113,5.152278691554241,10822
montanha-es,3203502,2278273.98,1223560,120.82488226559185,64.88969028425966,18856
marcionilio-souza-ba,2920809,1294554.46,443650,120.8057540126913,41.40070921985816,10716
ouricuri-pe,2609907,7769578.680000001,4315592.84,120.72436495851332,67.05604338233009,64358
barro-ce,2302008,2595007.13,2324404.88,120.61946314028074,108.04150227758669,21514
camamu-ba,2905800,4131647.9600000004,3569807.41,120.60388697530504,104.20361404635415,34258
aguas-formosas-mg,3100906,2313701.27,587738.04,120.57435353587994,30.62890405961749,19189
jaicos-pi,2205201,1938300,618157.14,120.47361551370501,38.421103859779976,16089
nazario-go,5214408,869757.26,481165,120.41496054271079,66.61567215838295,7223
tapiratiba-sp,3553609,1657701.21,1355290,120.23654239500979,98.30202364546312,13787
currais-pi,2203230,484234,160000,120.18714321171507,39.71208736659221,4029
morro-do-chapeu-ba,2921708,4227800,2661698.38,120.08066348557146,75.5992496023631,35208
realeza-pr,4121406,1966685.75,1532395,120.02232088368119,93.51855242279996,16386
campanha-mg,3110905,1911916.43,944896.19,119.87688444416577,59.24485484983384,15949
juazeiro-do-norte-ce,2307304,32135524.299999997,12745549.89,119.7978150815663,47.5140537487698,268248
morretes-pr,4116208,1990128.5199999996,985096,119.77181752527682,59.28598940779971,16616
altos-pi,2200400,4804390.47,1991858.23,119.75648013360586,49.64998828456054,40118
rio-maria-pa,1506161,2242895.71,48800,119.7104883646456,2.604611443210931,18736
socorro-do-piaui-pi,2210904,552250,150000,119.66413867822318,32.50270855904659,4615
carmo-do-rio-claro-mg,3114402,2560932.29,1152614.28,119.64736918333023,53.85041487572416,21404
dom-basilio-ba,2910107,1320812.5,1296450,119.1316406602327,116.93424731667719,11087
torixoreu-mt,5108204,510718.75,490300,119.10418610074628,114.34235074626865,4288
araucaria-pr,4101804,14098559.220000003,11815751.780000001,118.35295635603538,99.18950815543599,119123
penedo-al,2706703,7226854.65,5667816.630000001,118.31398202416425,92.7902922301169,61082
resplendor-mg,3154309,2083004.1800000002,1692924.03,118.29873807360292,96.1451629940936,17608
montenegro-rs,4312401,7115234.029999999,3349982.34,118.20111020665824,55.65124493321815,60196
santa-adelia-sp,3545605,1717636.41,1530825.87,118.15618146797826,105.3054873770379,14537
queimados-rj,3304144,16576536.439999998,4246508.21,118.08836707652412,30.251387080228533,140374
teixeiropolis-ro,1101559,695766.25,557761.25,118.04653036986767,94.63204105870376,5894
marituba-pa,1504422,11942317.7,997467.3200000001,117.8254637120644,9.841226173092862,101356
cambara-pr,4103602,2822207.34,2088202.38,117.80795374853898,87.1682409417265,23956
volta-grande-mg,3172103,635952.31,146950,117.72534431691967,27.202887819326175,5402
caratinga-mg,3113404,10088215.33,3731114.04,117.56319504492431,43.48060318607172,85811
santa-rita-pb,2513703,14390874,2060667,117.52833085605083,16.82919001029025,122446
esperantina-pi,2203701,4465385.07,1812469,117.3588023338327,47.63512838707982,38049
xinguara-pa,1508407,4701097.67,1763025.69,117.33091247161005,44.00193900217136,40067
mascote-ba,2920908,1840836.27,1592460,117.31797017398509,101.48875151360653,15691
riachao-das-neves-ba,2926202,2640702.93,2078517.4100000001,117.21870250355114,92.26373446377842,22528
sobral-ce,2312908,22349351.470000003,14080020.03,117.18164190138631,73.82406005536797,190724
goianesia-go,5208608,6970857.34,3678814.9,117.06086315471292,61.777945893297954,59549
presidente-medici-ma,2109239,743894.29,687399.6699999999,116.90936507936509,108.03075121797893,6363
pinhalzinho-sp,3538204,1500104.84,1124757.1400000001,116.53109919987571,87.37335042336674,12873
turmalina-mg,3169703,2087660.76,1065506,116.37553709794302,59.39606444060427,17939
pedro-do-rosario-ma,2108256,2817319.17,2245672.68,116.32201362510322,92.71976383154418,24220
barreiras-do-piaui-pi,2201309,378218.75,225040,116.05362074255906,69.05185639766799,3259
nova-timboteua-pa,1505007,1993302.83,316550,116.04487570588579,18.428712813646154,17177
marcelandia-mt,5105580,2088036.12,1363126.19,116.02779062013782,75.74606523671926,17996
triunfo-pe,2615706,1748286.96,1262906,115.9956847133758,83.791533970276,15072
ribeirao-do-largo-ba,2926657,2146521.7800000003,537452.38,115.8778762686245,29.013840423234722,18524
nuporanga-sp,3533601,803495.9400000001,494236.79,115.69415982721384,71.16440460763138,6945
itapetinga-ba,2916401,7989600.380000001,4530404.07,115.67898388521292,65.59433694818075,69067
avai-sp,3504305,527539.9,39000,115.66320982240737,8.55075641306731,4561
anama-am,1300086,802924.38,226041.07,115.5453129946755,32.528575334580516,6949
itamarati-de-minas-mg,3132602,406891.59,295003.83999999997,115.5285604770017,83.76031800113572,3522
santa-quiteria-ce,2312205,5207080.87,902600,115.50756144631767,20.02218278615794,45080
remanso-ba,2926004,4548605.69,1535456.79,115.40290980591146,38.95615349486236,39415
pocone-mt,5106505,3686135.72,2758015.4,114.97974734084033,86.02936460900214,32059
jacinto-mg,3134707,1428102.8599999999,555500,114.96561423281274,44.719046852358716,12422
mombaca-ce,2308500,4750265.5,3660767.01,114.92670505407301,88.5676580456294,41333
medina-mg,3141405,2483940.75,415545.8,114.9121368430792,19.223991487786822,21616
taquara-rs,4321204,6947357.58,4730476,114.86843107752848,78.21424910302409,60481
aratiba-rs,4300901,753800.55,724662,114.82110434120335,110.38263518659558,6565
tapirai-sp,3553500,1187947.54,1008950,114.81081859476177,97.51135594858413,10347
passa-quatro-mg,3147600,1752901.69,1140505.99,114.6811704285247,74.6160281321557,15285
bonito-de-minas-mg,3108255,926897.1,277932.06,114.40349296470008,34.304129844482844,8102
juramento-mg,3136801,467489.23,48750,114.2446798631476,11.913489736070382,4092
buique-pe,2602803,5478433.92,1957736.95,114.23637675417561,40.82275684467335,47957
rio-paranaiba-mg,3155504,1354344.71,960675.1599999999,113.95411947833404,80.83089272191837,11885
condado-pe,2604601,2780365.15,931490.48,113.9353829447199,38.1711461705528,24403
itupiranga-pa,1503705,5848417.1,321550,113.9154090377873,6.263147643163226,51340
marica-rj,3302700,15386215.14,4742000.34,113.8699028278358,35.09447339791742,135121
jose-goncalves-de-minas-mg,3136520,549794.42,19500,113.7584150631078,4.034761018001242,4833
tamboril-ce,2313203,2946253.93,649125,113.63213244369022,25.03567571737118,25928
guarani-mg,3128402,1141600.4,844215.0800000001,113.60338342123593,84.0098596875311,10049
acorizal-mt,5100102,696125.27,296250,113.44935951760105,48.28063885267275,6136
porteirinha-mg,3152204,4292031.709999999,2016900,113.41979044447966,53.29792294276201,37842
juruena-mt,5105176,1322184.4,884050,113.2977206512425,75.75407026563839,11670
juvenilia-mg,3136959,685121.98,431100,113.24330247933884,71.25619834710744,6050
sao-sebastiao-al,2708808,3666839.1,2108254.7199999997,113.18452634503195,65.07561564342376,32397
arapongas-pr,4101507,11785976.409999998,9079899.44,113.16347969275083,87.18098358137301,104150
santa-helena-pr,4123501,2699413.22,1088277.1400000001,113.07863689678285,45.5880169235925,23872
sao-francisco-do-sul-sc,4216206,4444798.43,2714061.98,112.98132813095752,68.98812892402329,39341
paramoti-ce,2310407,1366747.68,915150,112.67499422918384,75.44517724649629,12130
monte-azul-mg,3142908,2656609.13,2293107.13,112.63500084796065,97.22323115407444,23586
itirapua-sp,3523701,632156.67,312280,112.60361061631636,55.62522265764161,5614
pancas-es,3204005,2422920.6999999997,1325303.74,112.44295062186744,61.50472155188417,21548
duque-de-caxias-rj,3301702,99875882.8,28892813.33,112.09452197931081,32.42750910496893,890997
pinhal-grande-rs,4314472,500781.89,195700,112.00668530530083,43.770968463431,4471
cachoeira-paulista-sp,3508603,3803106.93,2665940.7100000004,111.8593761581223,78.41232712726845,33999
pirassununga-sp,3539301,7988474.930000001,5529850,111.77382020428152,77.37302364628515,71470
cachoeira-da-prata-mg,3109600,438237.11,0,111.68122069317023,0,3924
santa-cruz-de-minas-mg,3157336,817689.4500000001,589023,111.29569211923236,80.17190690077582,7347
floriano-peixoto-rs,4308250,224590.53999999998,146950,111.29362735381565,72.81962338949455,2018
itabirito-mg,3131901,5089848.139999999,1088315.98,110.58156209263923,23.644650647431998,46028
jandaia-do-sul-pr,4112108,2259922.96,1439166.44,110.28856375969937,70.23407544775755,20491
caraguatatuba-sp,3510500,11301722.37,2498154.2,110.23704541464271,24.367006106006517,102522
paulo-afonso-ba,2924009,11760114.3,7680467.02,110.21353007881692,71.97986017262869,106703
bom-jardim-rj,3300506,2920254.53,1314050,109.99489735959922,49.495272891634336,26549
peixe-boi-pa,1505601,957970.25,722000,109.98510332950632,82.89322617680827,8710
acopiara-ce,2300309,5682289.75,4115221.66,109.76452151908515,79.4935415700819,51768
brotas-de-macaubas-ba,2904506,1529839.86,472857.14,109.6030849691933,33.87714142427282,13958
limoeiro-do-norte-ce,2307601,6221416.14,1231350,109.58213513227885,21.68862507485821,56774
jeriquara-sp,3525409,361522.4,245850,109.45273993339389,74.43233424159855,3303
belem-pb,2501906,1931725.35,989100.32,109.42139741701598,56.02698085419735,17654
tabuleiro-do-norte-ce,2313104,3212083.8000000003,2402524.54,109.36987299533523,81.80477850795056,29369
itanagra-ba,2915908,747759.6,293413.76,109.30559859669638,42.890478000292354,6841
passagem-franca-do-piaui-pi,2207751,454262.5,97500,109.2502405002405,23.448773448773448,4158
machado-mg,3139003,4314531.76,1709494.22,109.20377028018932,43.26847604343314,39509
limoeiro-do-ajuru-pa,1504000,2774475.87,1565590,109.05958608490566,61.540487421383645,25440
goncalves-dias-ma,2104404,1847922.76,429292.5,109.01556014394431,25.32549702082473,16951
altinho-pe,2600807,2438781.7,690900,108.74310875284256,30.80661702412271,22427
aruja-sp,3503901,8790616.84,477500,108.6307412075826,5.9007439262499695,80922
irapua-sp,3521507,788048.7,416825,108.32284536082473,57.29553264604811,7275
alagoinha-pe,2600609,1474971.1700000002,813804.44,108.3024575960056,59.75508040237902,13619
cumaru-do-norte-pa,1502764,1286430,414160,108.19428090832632,34.832632464255674,11890
sao-joao-dos-patos-ma,2111102,2625406.59,2364374.36,108.188345901842,97.4316709935303,24267
major-isidoro-al,2704401,2102805.5700000003,895478,107.67053609831031,45.851408090117765,19530
sitio-novo-ma,2111805,1725327,1658162.56,107.57744107744108,103.38960967701709,16038
uiramuta-rr,1400704,702975,,107.43924805135259,0,6543
jandira-sp,3525003,11107312.790000001,6620859.8,107.2848981464489,63.95050564565202,103531
rosario-oeste-mt,5107701,1961898.77,1539600,107.03212056737588,83.99345335515548,18330
pavao-mg,3148509,1463494.9500000002,922176.19,106.80106181128221,67.29739400131358,13703
exu-pe,2605301,3489867.8300000005,2150417.36,106.46657402605328,65.60350712346319,32779
saire-pe,2612000,1620756.47,565606,106.3628081113007,37.11812573828586,15238
santana-de-parnaiba-sp,3547304,12145442.82,1782548.56,106.23982312960874,15.59248572003394,114321
lagoa-de-itaenga-pe,2608503,2425873.31,1090450,106.02593138111888,47.65952797202797,22880
arame-ma,2100956,2836159,688100,105.72031908152235,25.649532187721327,26827
araras-sp,3503307,12677758.03,3995975.22,105.67704477064525,33.308953462202105,119967
salgueiro-pe,2612208,6054887.159999999,3302916.42,105.59069389463403,57.59929581640305,57343
sao-benedito-do-sul-pe,2612901,1198554.81,574150,105.40452115029461,50.49248087239469,11371
vista-alegre-do-alto-sp,3556909,722002.07,697970,104.85072175428405,101.36073191983735,6886
salto-de-pirapora-sp,3545308,4417257.85,2275962.18,104.52079527708106,53.85363163125267,42262
gloria-do-goita-pe,2606101,2927278.4,841029.6,104.46730666286,30.01426073302166,28021
alta-floresta-d-oeste-ro,1100015,2530000,1480700,104.42463265643057,61.11523856694733,24228
anisio-de-abreu-pi,2200707,764410.0800000001,581104,104.39908221797324,79.36410816716744,7322
bom-jesus-do-tocantins-pa,1501576,1398782.5,777009.38,104.1846044987338,57.87348279457768,13426
sirinhaem-pe,2614204,3437465.1500000004,1211100,104.16245416805552,36.6988879124875,33001
sao-francisco-do-para-pa,1507409,1237733.24,80000,103.89769495509108,6.715352975740787,11913
sao-joao-da-boa-vista-sp,3549102,8739489.61,3784750,103.89435930051474,44.9928078079863,84119
belo-vale-mg,3106408,754096.89,0,103.77004128250998,0,7267
vicosa-mg,3171303,7550648.22,2987067.14,103.73907013807789,41.03959799409219,72785
santa-izabel-do-para-pa,1506500,5748590.17,1000042.21,103.44772665107072,17.99608079899226,55570
alto-paraguai-mt,5100508,860150.5499999999,670679.8200000001,103.27176731900587,80.52345059430905,8329
alagoinha-do-piaui-pi,2200251,768201.4299999999,428540,103.15582516449577,57.54532026319323,7447
santa-quiteria-do-maranhao-ma,2110104,3361016.76,1738350,102.99441546900377,53.2696963196764,32633
bacabal-ma,2101202,9526547.82,3093125.52,102.91516220683397,33.414991519656034,92567
acarau-ce,2300200,5360769.0200000005,2284006.65,102.8484358152831,43.81955470713505,52123
urupa-ro,1101708,1819630.2000000002,1573400,102.45088677439334,88.58735431563538,17761
penalva-ma,2108306,3428843.5000000005,2564150.43,102.43609775042573,76.60354405042871,33473
bonito-pe,2602308,4177810.5699999994,2094323.3599999999,102.31706921042318,51.29122648902821,40832
porto-de-moz-pa,1505908,3358892.3200000003,413000,102.26806479113385,12.57459505541347,32844
